ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,piped_water,math_ok,study_min_wk
11.13751903414526,1,2,0,1,1,0,1,0,3000
10.691058156211511,1,2,0,1,1,1,1,0,2160
11.281384251788262,2,2,1,1,0,0,1,1,2520
10.97679912709094,3,3,1,1,0,0,1,1,2520
10.43708198835482,1,2,1,1,0,0,1,1,2520
10.90744111582406,3,3,1,1,0,1,1,0,3600
10.818397331333351,1,3,0,1,0,0,1,0,2520
10.554796597479278,1,2,0,3,0,0,1,0,2520
10.471666571132038,1,2,0,3,0,0,1,1,1860
10.471666571132038,1,2,0,1,0,0,1,1,1860
10.51219277958166,1,2,0,1,0,1,1,0,2520
9.592946185938265,1,1,1,2,0,0,1,1,3600
11.103617984394585,3,2,1,1,0,0,1,1,3600
10.36410350510914,3,3,0,1,0,0,1,1,1500
10.279901396250288,3,2,1,1,1,0,1,1,3600
11.486797072140535,1,3,0,1,0,0,1,1,2520
11.486797072140535,1,3,0,1,0,0,1,1,2520
10.576457535657255,1,2,1,1,0,0,1,0,3600
11.707677772181546,1,3,0,2,0,0,1,1,2220
12.131085055857136,5,1,0,2,0,0,1,0,3240
10.518700218288165,3,3,0,1,0,0,1,1,3000
10.518700218288165,3,3,0,1,0,0,1,0,2880
11.511133861005879,3,2,0,1,0,0,1,1,3600
11.432051578630055,3,2,1,1,0,1,1,0,1860
11.084309430262897,1,1,1,1,0,1,1,1,3000
11.084309430262897,1,1,1,1,0,1,1,0,3000
11.194935376352896,1,2,1,1,1,0,1,1,2460
11.194935376352896,1,2,1,1,1,0,1,0,2460
9.90802723257816,1,2,1,1,0,1,1,0,1800
10.30865261563529,1,2,1,1,1,0,1,0,2640
8.854522203757432,3,2,0,1,0,1,1,0,2400
10.317780249246972,1,1,0,1,1,0,1,0,3000
8.536211197252,3,1,1,1,0,0,1,0,2400
10.503724171902725,1,3,1,1,1,1,1,0,2760
11.481445117743048,1,3,1,1,0,1,1,0,2400
10.112167001239515,1,3,1,1,1,0,1,0,2520
10.867634679419623,1,3,1,1,1,0,1,0,2520
9.781376414141157,3,2,1,5,1,1,1,0,2640
9.781376414141157,3,2,1,5,1,1,1,0,2580
11.784180855205214,4,2,0,3,0,1,1,1,1740
11.784180855205214,4,2,0,3,0,1,1,0,1740
10.768506042432708,3,2,0,3,0,1,1,0,2400
9.924808634239811,3,1,1,4,1,1,1,0,3000
10.207325906555994,1,1,1,1,1,0,1,0,2520
9.312535884290853,3,3,1,1,0,0,1,1,2520
9.760252084449375,1,3,1,1,0,0,1,0,2520
9.959442464680574,4,2,1,1,0,0,1,0,2520
10.55161121619579,1,2,1,1,0,1,1,1,3120
11.412784636346563,1,3,1,1,1,0,1,1,2520
11.412784636346563,1,3,1,1,1,0,1,1,2520
9.517898598432753,1,2,1,1,0,0,1,0,1500
9.517898598432753,1,2,1,1,0,0,1,0,1500
11.643962499267984,1,2,1,1,1,0,1,0,1800
11.643962499267984,1,2,1,1,1,0,1,0,1440
10.525434069084952,1,2,1,1,1,1,1,1,2160
10.525434069084952,1,2,1,1,1,1,1,0,2160
11.486591756518374,3,5,0,3,0,0,1,1,1800
10.465272414899246,1,2,1,1,0,0,1,0,2160
10.799187746794274,1,2,0,1,1,1,1,0,2160
10.696050111394271,4,1,0,1,0,0,1,1,1500
10.696050111394271,4,1,0,1,0,0,1,0,1500
9.975854724662028,3,1,1,1,0,1,1,1,1440
11.3164360159013,3,2,0,1,1,0,1,0,2520
11.3164360159013,3,2,0,1,1,0,1,0,2520
10.881080323786447,4,1,0,1,0,0,1,1,2220
10.881080323786447,4,1,0,1,0,0,1,0,1860
10.814182658053124,1,2,0,1,0,0,1,0,2520
10.072217155810616,1,3,0,1,1,0,1,0,2520
10.072217155810616,1,3,0,1,1,0,1,0,2520
10.491301994830229,1,1,0,1,1,1,1,0,3000
10.491301994830229,1,1,0,1,1,1,1,0,3000
10.757392111974188,1,4,0,4,1,0,1,0,2520
10.757392111974188,1,4,0,4,1,0,1,0,2520
10.555682521764643,1,3,1,1,1,1,1,0,3000
7.9269635448629785,4,3,1,1,1,1,1,0,2760
11.864743633847617,5,4,0,1,0,1,1,1,2760
10.55087871125787,1,4,1,4,1,0,1,0,2520
10.157121510848336,1,4,1,1,1,0,1,0,2520
9.549736900114642,1,2,0,1,0,1,1,0,2940
12.037659911047468,1,1,0,1,1,1,1,1,3000
12.037659911047468,1,1,0,1,1,1,1,0,3000
11.861142743476268,1,2,1,2,1,1,1,1,2520
11.861142743476268,1,2,1,2,1,1,1,1,2520
11.199638363803052,1,2,1,20,1,0,1,0,2520
11.199638363803052,1,2,1,2,1,0,1,1,2520
10.951227510830481,1,2,0,1,1,1,1,1,2640
10.608588007213532,1,2,0,1,1,0,1,0,2520
10.608588007213532,1,2,0,1,1,0,1,0,2400
10.834292442568305,1,2,1,1,0,1,1,0,3000
11.807838828499989,3,2,1,4,1,0,1,1,3000
13.463796147353811,4,1,0,1,0,1,1,1,2880
10.916741642416737,3,2,0,1,1,0,1,1,2880
10.901745293274272,1,2,1,1,0,0,1,0,2520
11.309719335788534,2,2,0,1,0,1,1,1,2880
11.309719335788534,2,2,0,1,0,1,1,1,2880
10.987679702292933,1,3,0,1,0,0,1,0,3600
10.825283105044727,5,1,0,1,1,0,1,0,2520
12.632094998100136,5,2,0,1,0,0,1,1,2880
11.527035449288569,1,2,0,1,0,0,1,1,1680
9.511629447834181,3,2,1,1,1,0,1,0,420
9.511629447834181,3,2,1,1,1,0,1,0,360
11.663076729214897,1,2,0,2,0,0,1,0,3000
10.793044089207646,1,3,1,1,1,1,1,0,2940
10.793044089207646,1,3,1,1,1,1,1,0,2640
11.140425970684525,1,2,1,1,0,1,1,1,2640
9.484253080341965,1,2,1,1,0,1,1,0,2760
9.957312639231036,1,2,1,1,1,0,1,0,3000
11.448184256626327,3,2,0,3,1,0,1,1,3000
11.448184256626327,3,2,0,1,1,0,1,0,2760
10.788308256940795,1,5,0,3,1,0,1,0,3000
10.788308256940795,1,5,0,3,1,0,1,0,3000
10.654455427579775,3,5,0,5,0,0,1,1,2940
12.799098340494329,5,1,1,2,1,1,1,1,3480
12.799098340494329,5,1,1,2,1,1,1,0,3480
11.771443882099637,1,5,0,1,0,0,1,0,2760
11.771443882099637,1,5,0,1,0,0,1,0,2760
11.293537353157436,3,5,0,1,0,0,1,0,2760
11.508626236517395,4,5,0,1,0,1,1,0,2760
10.789339695269716,1,2,1,4,1,1,1,0,3000
11.775681960197485,2,2,1,1,1,1,1,0,3000
11.66814129161287,1,2,1,1,1,1,1,0,2640
11.66814129161287,1,2,1,1,1,1,1,0,2640
9.788693794534046,3,2,1,1,1,1,1,0,2880
11.523627988103364,3,2,1,1,1,0,1,0,2760
10.493383103285598,3,3,1,1,1,0,1,1,2520
11.956976469393481,3,2,0,2,0,1,1,1,3600
11.956976469393481,3,2,0,2,0,1,1,1,2880
11.957617696467539,5,2,0,1,0,0,1,1,2880
11.289731912405976,3,2,0,3,1,1,1,1,2520
10.236059335123967,1,5,1,1,1,0,1,1,2520
11.013715451376466,1,2,0,1,0,1,1,1,2880
9.051461866908694,5,2,1,1,0,0,1,1,3240
10.797859820309261,1,5,0,1,0,0,1,0,2520
10.33854382482173,1,2,0,1,0,0,1,0,2520
10.33854382482173,1,2,0,1,0,0,1,0,2520
11.872144170801601,1,2,0,1,1,1,1,1,2760
9.451795243061646,1,1,1,1,1,0,1,0,2880
10.75301863171864,3,1,1,3,1,1,1,1,3480
11.48082573731012,5,2,0,1,0,0,1,1,2880
10.722848794230309,1,3,1,1,1,0,1,0,2760
10.722848794230309,1,3,1,1,1,0,1,0,2760
10.090838109351523,3,3,1,1,1,0,1,0,3000
12.909543849487768,1,1,0,3,0,1,1,0,3480
10.560515206289688,1,2,1,2,1,1,1,0,2880
10.560515206289688,1,2,1,2,1,1,1,0,2640
10.832714252818556,1,3,1,1,1,0,1,0,2640
12.289498853474674,5,1,0,3,0,1,1,1,3000
10.804684950962628,1,3,0,1,1,0,1,0,2640
10.556619704557837,1,1,0,1,1,1,1,0,3000
11.57722333215296,3,2,0,3,0,1,1,1,2760
11.777832647325837,1,2,1,1,0,1,1,0,2880
11.24699183790044,4,2,1,1,0,1,1,0,2760
11.24699183790044,4,2,1,1,0,1,1,0,2520
11.661957351816207,3,1,0,1,0,1,1,1,2880
10.896757843893464,3,1,0,1,0,0,1,0,2520
12.323860125621126,5,1,0,1,0,0,0,1,2520
12.323860125621126,5,1,0,1,0,0,0,1,2520
11.813037464800539,3,1,0,1,0,0,1,1,2880
9.918425424900335,1,2,1,1,1,0,1,0,2520
11.095605363289915,1,2,1,1,1,0,1,1,3600
10.67037299405789,2,3,0,1,1,0,1,0,2520
10.24177956093926,1,2,1,1,0,1,1,1,2520
12.464201028227341,5,1,0,1,1,1,1,0,2160
12.870822923581574,5,1,0,7,0,1,1,1,2880
12.895716195538418,4,1,0,1,0,0,0,1,3600
12.089094910532157,3,1,0,4,1,0,1,1,2160
12.089094910532157,3,1,0,4,1,0,1,1,2160
10.14509950813338,1,2,1,1,1,1,1,1,2520
10.14509950813338,1,2,1,61,1,1,1,0,2520
9.84961197956681,4,2,0,1,0,1,1,1,2160
10.615481020892434,3,1,0,1,0,1,1,0,2880
10.378509817336841,3,2,1,1,0,1,1,1,2520
10.378509817336841,3,2,1,1,0,1,1,1,2520
8.839421607620602,4,1,0,1,0,0,1,0,2520
10.880892198268548,1,3,1,1,1,0,1,0,3240
9.99656797555214,1,3,1,1,1,0,1,0,2520
9.676022175572895,1,2,1,1,1,0,1,0,2880
9.406811351874557,1,2,1,1,1,1,1,0,2520
10.927214644012448,1,3,1,1,1,1,1,1,2880
11.2922912626048,3,1,0,1,0,1,1,0,2640
11.487464056932355,1,2,1,1,0,1,1,0,3000
11.039572232060571,1,2,0,1,0,1,1,0,3000
11.039572232060571,1,2,0,1,0,1,1,0,3000
10.656341286557868,3,1,0,4,0,1,1,1,3480
11.417306237415566,1,2,1,1,0,1,1,0,2880
10.778977123006351,1,2,1,1,0,0,1,0,2640
10.952401765007385,3,2,0,1,0,0,1,1,2760
10.952401765007385,3,2,0,1,0,0,1,1,2040
11.877089297054438,5,2,0,1,0,1,1,1,2880
12.196077863689075,5,3,0,1,0,0,1,1,3000
12.196077863689075,5,3,0,1,0,0,1,1,3000
10.518700218288165,3,3,1,1,1,0,1,1,3000
10.518700218288165,3,3,1,1,1,0,1,0,2760
11.11171628752756,1,3,1,1,1,1,1,0,3000
11.11171628752756,1,3,1,1,1,1,1,0,3000
11.43605521971203,1,2,0,1,1,0,1,1,0
11.43605521971203,1,2,0,1,1,0,1,0,3000
11.43605521971203,1,2,0,1,1,0,1,0,3000
10.283669040109793,5,5,0,1,1,0,1,1,3000
10.365364499570234,1,2,0,1,0,1,1,0,2760
10.365364499570234,1,2,0,1,0,1,1,0,2640
10.732715997033832,1,3,0,1,1,0,1,0,1920
12.349787633878707,5,5,0,1,0,0,1,1,2760
10.285376924115587,1,2,1,1,0,1,1,0,2520
9.525953709356655,1,3,1,1,1,1,1,1,2220
10.141756141595407,4,2,0,1,0,0,1,0,2340
7.917900586327916,1,2,1,2,0,1,1,0,2520
11.709158145176854,1,2,0,1,0,0,1,0,2160
10.548782878576425,3,3,1,1,1,0,1,0,2460
10.506737377491612,1,3,0,3,1,0,1,0,2100
10.737092085791328,3,2,1,2,0,0,1,0,2520
10.737092085791328,3,2,1,1,0,0,1,0,2520
10.490468337248462,1,2,1,1,0,1,1,0,2520
9.83097062169695,3,1,0,2,0,1,1,1,2880
11.669168240552514,3,1,0,1,0,1,1,1,2520
11.669168240552514,3,1,0,1,0,1,1,0,2520
10.142543822310387,1,5,1,1,1,1,1,0,2220
11.195484970354173,3,3,0,1,0,0,1,0,2520
11.195484970354173,3,3,0,1,0,0,1,0,2400
10.53876724439254,1,2,0,1,1,1,1,0,2280
11.88671413021784,5,1,0,1,0,1,0,1,2520
10.727684925086583,1,2,1,1,1,1,1,1,2100
9.977713374888099,1,3,0,1,1,0,1,0,2280
9.977713374888099,1,3,0,1,1,0,1,0,2340
9.937937287265354,3,3,1,1,1,0,1,0,2580
9.918425424900335,1,2,0,1,1,0,1,1,2340
10.827766295132466,3,1,0,1,1,0,1,1,2520
7.8083230503910555,1,1,1,15,0,1,1,1,2520
11.688692252793508,1,1,0,1,1,1,1,0,2220
12.012190522149064,3,1,0,15,0,1,1,1,2520
12.012190522149064,3,1,0,15,0,1,1,1,2520
10.382853468483827,1,3,0,1,0,0,1,1,2340
11.353355125282244,1,3,0,1,0,1,1,0,2160
11.562581920467618,3,2,0,1,1,1,1,1,2100
8.357259153499912,1,3,0,1,0,0,1,0,2340
9.714805812589491,5,3,0,1,1,1,1,0,1800
9.460398455831275,2,3,0,1,1,0,1,0,2400
10.79448098903612,1,3,0,1,0,1,1,0,2160
9.55044884660634,1,3,0,1,1,1,1,0,2400
10.56941768680252,1,3,1,2,0,0,1,0,2160
9.878989920935728,1,2,0,1,0,0,1,1,2160
9.878989920935728,1,2,0,1,0,0,1,0,1440
11.617744834234752,1,2,0,1,0,1,1,0,2220
10.975259507243907,3,2,1,1,0,1,1,1,2160
9.529593783265282,2,2,0,1,0,1,1,0,2520
9.529593783265282,2,2,0,1,0,1,1,0,2520
9.87822102528824,2,1,1,1,0,1,1,0,2340
7.565793282428515,3,1,1,1,1,1,1,0,1980
11.589664259189117,5,1,0,15,0,1,1,1,2640
9.680406499268875,3,2,0,2,0,1,1,1,2220
11.189837261254489,3,2,0,3,0,1,1,1,2520
9.059633754551479,3,3,1,3,0,1,1,0,2100
10.849744770527753,1,3,1,3,1,0,1,0,1800
10.518700218288165,1,5,1,2,0,0,1,0,2460
11.663420901097732,3,5,1,1,0,1,1,1,2520
11.028433383156079,1,5,1,1,0,0,1,0,2220
11.476271853988816,1,5,0,1,1,0,1,0,2520
11.476271853988816,1,5,0,1,1,0,1,0,2520
11.322067577153987,1,5,1,1,0,0,1,1,2520
10.721084386282662,1,5,1,1,0,0,1,1,2700
12.755941082010716,3,5,0,1,0,0,1,1,2760
11.519414366438353,3,5,0,2,0,0,1,0,2880
11.189699112993557,1,5,0,2,0,0,1,0,2700
11.002699661276205,1,3,1,2,0,1,1,1,2220
11.002699661276205,1,3,1,1,0,1,1,0,2220
12.413984785601855,2,1,0,1,0,1,1,0,2580
12.413984785601855,2,1,0,1,0,1,1,0,2580
10.206218323189427,1,2,1,1,1,1,1,0,2580
7.884576510596324,3,5,0,1,0,0,1,0,2580
9.703877405604631,1,5,1,1,1,0,1,0,2580
11.284505517930617,3,5,0,1,0,0,1,0,2580
11.284505517930617,3,5,0,1,0,0,1,0,2460
9.370842268630211,1,5,1,1,0,0,1,0,2160
10.33854382482173,1,5,1,1,1,0,1,0,2580
10.33854382482173,1,5,1,1,1,0,1,0,2580
10.907807476583594,3,1,1,1,0,0,1,1,2580
10.231027154561334,1,2,1,2,0,0,1,0,2580
9.981882749963502,1,2,1,1,0,0,1,0,2160
9.981882749963502,1,2,1,1,0,0,1,0,2580
11.062896997155411,3,2,1,1,0,1,1,0,2160
11.062896997155411,3,2,1,2,0,1,1,0,2160
11.110894453596346,1,2,1,1,1,1,1,0,2160
10.593906013524816,1,1,0,1,0,0,1,0,2520
10.437961341207826,1,2,1,1,1,1,1,0,2520
10.437961341207826,1,2,1,1,1,1,1,0,2340
11.42563404877328,1,2,1,2,0,1,1,1,2520
9.937937287265354,1,5,1,1,0,0,1,0,2520
10.34048362692364,1,3,1,1,0,0,1,0,2160
9.669093450449063,1,2,1,1,0,0,1,0,2520
8.50532301884575,2,3,1,1,0,0,1,0,2520
8.50532301884575,2,3,1,1,0,0,1,0,2520
10.968732629502142,1,2,0,1,0,1,1,0,2340
11.419724060136211,1,2,1,1,0,0,1,0,2160
10.852264835444583,1,2,1,1,0,0,1,0,2160
10.852264835444583,1,2,1,1,0,0,1,0,2160
10.615235658245211,1,2,1,1,0,0,1,0,2160
10.738589920723442,1,2,1,1,1,0,1,0,2160
9.268703615273097,1,2,1,1,0,0,1,0,2160
11.588598640125822,1,2,1,1,1,1,1,0,2580
10.709985739582528,1,2,1,1,0,0,1,0,2160
9.91447694733573,1,5,1,1,0,0,1,0,1980
10.225607282932941,1,5,1,1,1,0,1,0,2160
10.225607282932941,1,5,1,1,1,0,1,0,2160
10.473930231870588,1,3,1,1,1,0,1,0,2160
8.812992231969966,1,5,1,1,0,0,1,0,1860
10.36356710058417,1,3,1,1,1,0,1,0,2160
10.149214175850595,1,1,0,2,0,1,1,0,2580
10.975601849898009,1,2,1,2,1,1,1,0,2400
10.717546203426988,1,5,1,1,0,1,1,0,2580
10.393630762106916,1,1,0,1,0,0,1,0,2160
12.599866576311172,1,3,0,2,0,0,1,1,2580
9.647368744540465,1,3,1,1,0,0,1,0,2880
11.089820688682373,1,2,1,1,0,0,1,0,2340
11.089820688682373,1,2,1,1,0,0,1,0,2160
11.292789885170324,3,1,1,1,0,1,1,1,2580
10.918917487774808,1,1,0,1,0,0,1,1,2580
10.918917487774808,1,1,0,1,0,0,1,1,2580
11.129187601481807,3,2,0,1,0,1,1,0,2580
10.601398368945096,1,5,1,1,0,0,1,0,2520
12.579706471268628,1,5,0,1,0,0,1,0,2520
12.579706471268628,1,5,0,1,0,0,1,1,2520
12.579706471268628,1,5,0,1,0,0,1,0,2520
12.579706471268628,1,5,0,1,0,0,1,0,2520
12.131973904103079,1,3,1,1,1,0,1,0,3000
12.131973904103079,1,3,1,1,1,0,1,0,3000
12.131973904103079,1,3,1,1,1,0,1,0,3000
11.067091384711677,1,3,0,1,0,0,1,0,2580
11.037322186913999,3,3,0,3,0,0,1,0,2520
8.497194544909547,3,5,1,1,0,0,1,0,2580
10.902297921958713,3,2,0,1,0,0,1,0,2520
10.902297921958713,3,2,0,1,0,0,1,0,2520
11.37929120991269,2,5,0,1,1,0,1,0,2160
11.37929120991269,2,5,0,1,1,0,1,0,2160
11.37929120991269,2,5,0,1,1,0,1,0,2160
11.951186847493476,1,5,1,3,0,0,1,1,2580
11.951186847493476,1,5,1,5,0,0,1,0,2580
11.482991892511098,3,5,0,2,0,0,1,1,2520
12.04252966245671,1,2,0,1,0,0,1,1,2520
11.56519528240391,1,2,1,1,0,1,1,0,2580
11.56519528240391,1,2,1,1,0,1,1,0,2580
11.285472642067921,1,5,1,1,1,0,1,0,2400
11.285472642067921,1,5,1,1,1,0,1,0,2400
11.285472642067921,1,5,1,1,1,0,1,0,2400
11.531069855406209,2,5,0,1,0,1,1,1,2520
9.630102784785171,1,5,0,1,0,0,1,0,2160
10.55856935228928,1,3,1,1,1,1,1,0,2580
10.614007941153417,1,1,0,1,0,0,1,0,2580
10.614007941153417,1,1,0,1,0,0,1,0,2580
11.658332314401276,1,3,0,10,0,1,1,1,2160
11.658332314401276,1,3,0,10,0,1,1,0,2160
10.999613419284296,1,2,0,3,1,1,1,1,2580
11.450156044717149,1,2,1,1,0,0,1,0,1440
11.450156044717149,1,2,1,1,0,0,1,0,1440
12.231501572340537,3,5,0,8,0,1,1,0,2580
12.231501572340537,3,5,0,1,0,1,1,0,2580
10.970110253663124,1,2,1,1,1,0,1,0,2160
10.970110253663124,1,2,1,1,1,0,1,0,2100
10.949770923024142,5,1,0,3,0,1,1,0,3000
10.344351978996153,3,2,0,1,0,1,1,0,2160
10.778977123006351,1,3,1,1,0,0,1,0,2160
9.418816886246988,3,2,0,1,1,0,1,0,3000
11.264476926102367,3,2,0,2,0,0,1,1,2220
10.433556823868823,3,3,1,1,0,0,1,0,2160
11.674117013888067,3,2,0,3,0,0,1,1,2580
11.674117013888067,3,2,0,3,0,0,1,1,2580
11.674117013888067,3,2,0,3,0,0,1,1,2580
10.238744765600796,1,3,1,1,1,0,1,0,2160
10.238744765600796,1,3,1,1,1,0,1,0,2160
9.919410113079943,1,3,1,1,0,0,1,0,2580
9.919410113079943,1,3,1,1,0,0,1,0,2160
10.158168529848494,1,3,1,1,0,0,1,0,2520
10.158168529848494,1,3,1,1,0,0,1,0,2520
10.585118677134826,1,5,1,1,1,0,1,0,2520
12.077136393343642,1,2,1,1,0,0,1,0,2160
9.503084610020228,1,3,1,2,0,1,1,0,2520
9.503084610020228,1,3,1,2,0,1,1,0,2520
10.22015787614662,1,2,0,3,1,0,1,1,3000
10.22015787614662,1,2,0,3,1,0,1,0,3000
11.322986972837104,3,2,0,3,1,1,1,0,2160
10.939355265539387,1,2,1,3,0,1,1,0,2520
11.185407023221142,1,2,0,1,0,0,1,0,2580
11.52555537087025,2,2,0,1,0,0,1,1,2580
11.52555537087025,2,2,0,1,0,0,1,0,2580
10.33724852979914,3,1,0,1,0,1,1,1,2520
10.742054552499475,1,2,1,1,0,1,1,1,2580
10.759518595997553,3,2,1,1,0,0,1,0,2580
10.531589416892908,1,2,1,1,0,1,1,1,2580
8.46611040118692,1,2,1,1,0,1,1,0,2580
8.46611040118692,1,2,1,1,0,1,1,0,2580
10.87882047837734,1,2,1,1,0,0,1,0,1560
10.444095254586585,1,2,1,1,0,0,1,0,2160
10.82687305688615,1,3,1,1,1,1,1,0,1860
10.309652415758565,1,3,1,1,0,1,1,0,2580
9.899529730681785,1,1,0,1,0,1,1,1,1800
10.183238254661628,1,3,0,1,0,0,1,0,2160
11.87340018062404,1,3,0,4,0,0,1,1,2580
11.397076807198014,1,2,1,1,0,0,1,0,2580
11.068215243411098,3,1,1,5,1,0,1,1,2580
10.526775414924009,1,2,0,4,0,0,1,0,2580
11.03973275601109,1,2,0,4,0,0,1,0,2580
9.632400353656184,5,3,0,3,0,0,1,1,2580
11.274680966120778,3,3,0,3,0,0,1,1,2580
10.659163423376018,1,1,1,1,0,0,1,0,2580
10.659163423376018,1,1,1,1,0,0,1,0,2580
10.4889381576407,1,2,0,1,0,0,1,0,2580
11.266142184089734,1,2,1,1,0,1,1,0,2520
10.700454061735071,1,5,1,1,0,0,1,0,2520
10.700454061735071,1,5,1,1,0,0,1,0,2520
10.896757843893464,3,5,1,3,0,0,1,1,2940
10.896757843893464,3,5,1,1,0,0,1,0,2580
10.86839700531273,1,5,1,1,0,0,1,0,2520
10.768084910001393,3,5,1,1,0,0,1,0,2520
11.19973411321324,1,3,1,1,0,0,1,1,2580
11.19973411321324,1,3,1,1,0,0,1,1,2580
12.399791505609556,1,5,0,1,1,0,1,0,1200
12.399791505609556,1,5,0,1,1,0,1,0,1200
10.887455624298198,1,5,1,1,0,0,1,0,420
11.87416696629623,3,5,0,1,0,0,1,1,2520
11.839650350136562,3,5,1,1,0,0,1,0,2400
10.525138731391003,1,5,0,3,0,1,1,1,2580
10.566587811743776,1,5,0,1,0,0,1,0,2160
11.21196900978784,1,5,1,1,0,0,1,0,2220
9.822873848541882,1,5,1,1,1,0,1,0,2160
10.982679140964633,1,5,1,1,1,0,1,0,2160
11.054154512337606,2,5,1,1,0,1,1,0,2580
10.984292222554274,1,5,0,1,0,0,1,0,2580
10.984292222554274,1,5,0,1,0,0,1,0,2580
11.186932132354066,1,5,0,1,0,0,1,0,2520
10.139389369949,1,3,1,1,0,0,1,0,2160
9.968853855967382,1,3,1,1,1,1,1,0,1380
9.968853855967382,1,3,1,1,1,1,1,0,2520
11.38316979247768,3,5,1,1,0,0,1,0,1800
11.017004873924424,3,2,0,2,0,1,1,0,2220
11.017004873924424,3,2,0,2,0,1,1,1,2220
10.674081767229582,3,5,0,1,0,1,1,1,1800
11.782578486409182,3,2,0,1,0,0,1,0,2220
11.782578486409182,3,2,0,1,0,0,1,0,2220
11.514434326066581,1,5,0,1,0,1,1,0,3000
11.514434326066581,1,5,0,1,0,1,1,1,3000
12.719886799188798,3,3,1,1,1,0,1,0,1980
11.239816684367907,1,3,1,1,0,0,1,0,2580
11.525752841275015,3,2,0,1,0,1,1,0,2580
11.42497910556619,1,2,1,1,0,0,1,0,2640
11.1541196809749,1,2,0,1,0,0,1,1,1980
10.782720031453678,1,2,1,1,0,0,1,0,2100
9.75272280064639,1,2,1,1,0,0,1,1,2280
10.601149526063207,3,4,1,1,0,0,1,0,1980
10.525434069084952,2,2,0,1,0,1,1,1,2220
10.510014188812299,1,2,1,1,0,1,1,0,720
11.62688787800082,3,2,1,1,0,0,1,0,1800
10.50783084142058,1,5,1,2,0,0,1,0,1980
11.452442708090487,1,5,1,2,1,0,1,1,2100
11.452442708090487,1,5,1,2,1,0,1,0,1800
11.403344946501493,2,5,1,1,0,0,1,0,1800
11.581620958911527,1,4,1,1,0,0,1,0,0
11.581620958911527,1,4,1,1,0,0,1,0,0
11.263579098784021,1,2,1,1,0,0,1,0,2580
11.306774223156788,1,2,1,1,0,0,1,0,2580
11.431726255472853,2,2,1,1,1,1,1,0,2580
11.431726255472853,2,2,1,1,1,1,1,0,2580
11.192733974822708,3,5,0,1,0,0,1,1,2220
11.192733974822708,3,5,0,1,0,0,1,0,2220
12.324304469354969,3,2,0,1,0,1,1,0,2580
11.58989576532275,3,5,1,1,0,0,1,0,1800
11.58989576532275,3,5,1,1,0,0,1,0,1800
10.997941206055378,1,5,1,1,0,1,1,1,2580
10.997941206055378,1,5,1,1,0,1,1,0,2340
12.073403738001284,1,2,1,1,0,1,1,0,1680
11.352533683253327,1,2,1,1,0,0,1,0,1440
11.684531481546326,1,2,1,10,0,1,1,0,2580
10.650673006578945,1,1,0,3,0,0,1,1,2580
10.650673006578945,1,1,0,3,0,0,1,1,2580
11.467938559235831,5,2,1,2,0,1,1,1,2580
10.392098241730961,1,2,1,2,0,0,1,0,2280
10.424689159126888,1,4,1,1,0,0,1,0,2580
10.926855325994174,1,4,0,1,0,0,1,0,1860
11.14924029241027,1,2,1,1,0,0,1,1,2220
11.352533683253327,1,2,1,1,0,1,1,0,2940
11.020283511637867,3,5,0,1,0,0,1,1,3000
12.06180381236291,1,5,0,8,0,0,1,0,3000
11.364437057512568,3,5,0,1,0,1,1,1,2580
11.890683588496984,1,2,0,3,0,1,1,1,3000
11.488643018250334,1,2,0,1,0,1,1,1,2580
11.866823557021958,1,2,0,2,0,1,1,0,2220
10.508650155427521,1,2,1,1,0,1,1,0,2040
10.501114531238661,1,2,1,1,0,0,1,0,1440
11.67335070422742,3,2,0,1,0,0,1,0,2580
11.67335070422742,3,2,0,1,0,0,1,1,2580
8.431853144249223,1,2,0,1,1,1,1,0,2040
11.229248693912288,1,2,1,1,0,0,1,1,1800
11.722383799419628,3,2,0,1,0,0,1,0,2220
9.96509992166365,1,2,1,1,0,0,1,0,2760
9.952325334619427,3,2,1,1,0,0,1,1,2700
9.952325334619427,3,2,1,1,0,0,1,1,2700
11.02632079786699,5,2,0,1,0,0,1,0,2520
8.987321812850125,2,2,1,1,0,0,1,0,2580
10.63106031411106,1,4,0,1,1,0,1,0,0
9.503084610020228,3,2,0,1,0,1,1,1,2520
9.503084610020228,3,2,0,1,0,1,1,1,2520
11.040214173312895,1,2,0,1,1,0,1,0,2580
10.881268413919793,3,2,1,1,0,0,1,0,1980
10.629537452771782,1,2,1,1,0,0,1,0,2820
10.629537452771782,1,2,1,1,0,0,1,0,2820
10.617931341885154,1,2,0,1,1,0,1,0,0
10.617931341885154,1,2,0,1,1,0,1,0,1500
9.019300924562506,1,2,1,1,0,0,1,1,2040
10.4994628213438,3,5,0,1,0,0,1,0,1620
10.649488059999875,1,5,0,1,1,0,1,0,1620
10.649488059999875,1,5,0,1,1,0,1,0,1620
10.970626373827352,3,5,0,1,0,0,1,0,2580
10.518700218288165,1,2,1,2,0,0,1,0,1260
9.27995971385624,2,2,0,1,0,0,1,1,2520
10.620497733360601,1,3,1,1,1,0,1,0,2400
10.06266841688844,1,3,0,1,1,0,1,0,2340
10.482373613207029,1,3,1,1,0,0,1,0,2220
10.482373613207029,1,3,1,1,0,0,1,0,2220
