ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,study_min_wk,math_ok
9.88078171500049,1,3,1,1,1,0,2520,0
11.607153241005074,1,3,0,1,0,0,2040,0
9.344521553442204,1,3,1,1,1,0,2460,0
10.720311477789672,1,3,0,1,0,0,2880,1
10.896757843893464,3,1,0,1,0,0,2520,0
9.972127028252816,1,2,1,1,0,1,2880,0
10.51219277958166,1,2,0,1,0,1,2520,0
11.86541867764562,1,3,0,3,0,0,2400,0
10.765554384199836,3,1,0,1,0,0,2880,1
10.696050111394271,4,1,0,1,0,0,1500,0
11.239816684367907,1,3,1,1,0,0,2580,0
10.930048726626888,3,1,0,1,0,0,2520,1
11.140425970684523,1,2,1,1,0,1,2640,1
11.949766493586626,1,2,1,1,0,0,2040,0
9.55044884660634,1,3,0,1,1,1,2400,0
10.113991560303877,1,2,1,1,1,0,2580,0
10.518700218288163,1,5,1,2,0,0,2460,0
11.43281025466844,1,2,0,1,0,0,2940,0
11.129187601481808,3,2,0,1,0,1,2580,0
11.95697646939348,3,2,0,2,0,1,2880,1
10.756433716893,1,1,1,1,0,0,2520,1
11.390656130909488,3,3,0,1,1,0,2400,0
10.154246270883313,3,1,1,1,0,1,2220,0
11.185407023221142,1,2,0,1,0,0,2580,0
9.517898598432753,1,2,1,1,0,0,1500,0
12.549559507752743,1,5,0,3,0,1,2160,0
9.899529730681785,1,1,0,1,0,1,1800,1
10.288783966353764,1,3,0,1,0,0,2580,0
9.872822138225242,1,5,1,1,0,0,2520,0
11.468252314258486,4,5,0,2,0,1,2400,0
10.238744765600796,1,3,1,1,1,0,2160,0
7.884576510596324,3,5,0,1,0,0,2580,0
11.556760515674256,1,1,1,1,0,1,2640,1
9.669093450449065,3,3,1,1,1,0,2880,1
12.719886799188798,3,3,1,1,1,0,1980,0
10.307985526454086,1,5,1,1,0,0,2580,0
11.325402403776808,1,5,0,1,0,0,2580,0
12.778466445824812,3,1,0,1,0,0,2580,1
10.819798284210286,1,3,0,1,0,0,2580,0
10.801023507926637,1,3,0,1,0,0,2580,0
10.37850981733684,3,2,1,1,0,1,2520,1
11.19524456014451,5,2,1,3,0,1,3060,1
10.883560269446573,1,2,1,1,0,0,1920,0
9.952325334619427,3,2,1,1,0,0,2700,1
11.128747176317605,1,1,0,1,0,0,2580,1
12.20116562577717,1,5,1,3,0,1,2880,0
11.991027463722103,1,3,0,1,0,0,1920,1
10.867634679419623,1,3,1,1,1,0,2520,0
11.369759234576504,3,2,0,1,0,1,2580,0
10.955724259582697,1,2,1,1,0,0,2040,0
10.283669040109793,5,5,0,1,1,0,3000,1
11.37929120991269,2,5,0,1,1,0,2160,0
10.53876724439254,1,2,0,1,1,1,2280,0
11.322986972837104,3,2,0,3,1,1,2160,0
11.353355125282244,1,3,0,1,0,1,2160,0
12.579706471268628,1,5,0,1,0,0,2520,0
