ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,study_min_wk,math_ok
11.26271899410633,3,3,0,1,1,0,2580,0
11.51443432606658,1,5,0,1,0,1,3000,0
10.53078869085856,1,3,1,1,0,1,2340,0
11.349594441107186,1,2,1,1,0,0,2580,1
11.410903813540878,1,2,0,1,0,0,2160,0
9.829410349139811,1,5,1,1,0,0,2220,1
11.509228640125938,1,2,1,3,0,1,3600,1
11.28547264206792,1,5,1,1,1,0,2400,0
9.51162944783418,3,2,1,1,1,0,420,0
10.216142686053807,1,2,1,4,1,0,2400,0
11.18207141673165,3,3,1,1,1,0,2400,1
8.839421607620602,4,1,0,1,0,0,2520,0
10.21833478806055,1,3,0,1,0,1,2280,0
12.919181754422706,5,1,0,1,0,1,2220,1
10.42231110741318,1,5,1,1,0,1,720,0
10.30865261563529,1,2,1,1,1,0,2640,0
11.411235980601818,1,2,1,1,0,1,1920,0
10.612532688248846,1,1,1,1,0,1,2160,0
11.562581920467618,3,2,0,1,1,1,2100,1
11.088969194220052,1,2,0,1,0,1,480,0
12.231501572340536,3,5,0,8,0,1,2580,0
10.540090836284206,1,5,1,1,0,0,1980,1
11.180259973491848,1,2,1,1,1,1,2880,0
10.984292222554274,1,5,0,1,0,0,2580,0
10.141756141595408,4,2,0,1,0,0,2340,0
10.742486788680049,1,2,0,1,0,1,2340,0
10.133646438744243,1,2,0,1,1,1,2220,0
12.581387776687455,2,3,1,1,0,1,3360,0
9.714805812589493,5,3,0,1,1,1,1800,0
10.956073354557526,1,2,1,1,0,0,1800,0
12.20116562577717,1,5,1,2,0,1,2160,0
11.322986972837104,3,2,0,3,1,1,2160,0
11.391333936201985,1,3,1,1,0,0,2340,1
11.293537353157436,3,5,0,1,0,0,2760,0
10.616608914303493,2,2,1,1,1,1,3000,0
9.863498544319764,1,2,1,2,0,0,2580,1
10.64889505975716,1,2,1,1,0,0,3000,0
11.21129320623172,3,2,1,1,0,1,2640,1
9.864798697921016,1,2,1,1,1,1,2040,0
11.316922746420394,1,5,1,1,0,0,2520,1
11.87416696629623,3,5,0,1,0,0,2520,1
12.324304469354969,3,2,0,1,0,1,2580,0
11.229248693912288,1,2,1,1,0,0,1800,1
10.650673006578945,1,1,0,3,0,0,2580,1
11.1541196809749,1,2,0,1,0,0,1980,1
11.937872887642015,1,3,1,1,0,0,2520,1
12.888969975385358,3,1,0,1,0,0,2580,1
11.284216455183136,3,2,1,3,0,1,2400,1
10.725049935309642,1,2,0,1,0,1,2580,1
11.115145748438051,1,2,1,2,0,0,2880,0
10.756966271998412,1,5,0,1,0,0,3360,1
10.720311477789672,1,3,0,1,0,0,2880,1
11.390656130909488,3,3,0,1,1,0,2040,0
11.486797072140536,1,3,0,1,0,0,2520,1
9.88078171500049,1,3,1,1,1,0,2520,0
10.765554384199836,3,1,0,1,0,0,2880,1
11.643962499267984,1,2,1,1,1,0,1440,0
10.944664918551014,1,3,1,1,1,1,2580,0
10.997941206055378,1,5,1,1,0,1,2580,1
11.291043617373028,1,5,1,1,1,1,2220,0
9.557540571952371,1,2,0,1,1,0,2580,0
11.186932132354066,1,5,0,1,0,0,2520,0
9.972127028252816,1,2,1,1,0,1,3120,1
11.670877481980172,1,5,0,1,0,1,2160,0
12.044764747144,1,2,1,1,0,1,2280,1
11.38316979247768,3,5,1,1,0,0,1800,0
10.445840912706414,1,2,1,1,0,0,2520,0
10.756433716893,1,1,1,1,0,0,2520,0
10.647826772357496,1,2,1,1,1,0,2400,0
10.970110253663124,1,2,1,1,1,0,2100,0
9.05963375455148,3,3,1,3,0,1,2100,0
