ln_income,mother_edu,caste_religion_group,elec,dist_school_km,poor,collect_fw,study_min_wk,math_ok
12.365641477767022,4,2,0,1,0,1,2760,0
13.536393038136547,4,6,0,20,0,1,3000,1
11.433893080082035,3,6,0,1,0,0,2580,1
12.717700947064154,5,6,0,3,0,0,2520,1
11.203692838488003,3,2,0,1,0,0,2880,1
11.73687669002817,3,6,0,1,0,1,2220,1
11.208449833432173,5,6,0,3,0,1,3000,1
11.326607934898927,3,3,0,1,1,0,2580,1
11.326607934898927,3,3,0,1,1,0,2580,1
11.471592923476377,3,1,0,3,0,0,2580,1
12.718959144233832,5,1,0,1,0,0,2160,1
13.08609558010044,1,6,0,1,0,0,2580,1
13.08609558010044,1,6,0,1,0,0,2580,1
13.61815779651079,5,6,0,1,0,0,2580,1
13.61815779651079,5,6,0,1,0,0,2580,1
11.264476926102367,5,6,0,1,0,0,2580,1
11.264476926102367,5,6,0,1,0,0,2580,1
12.11680964462781,3,6,0,8,0,0,2580,0
11.338583982516495,3,6,0,1,0,0,2580,1
11.804706624672928,1,6,0,6,0,1,3000,1
12.429220196836383,1,1,0,5,0,0,2520,1
11.487617913343598,3,1,0,1,0,0,3420,0
11.407576060361786,3,5,0,2,0,0,2580,0
10.609081944147828,3,6,1,3,1,0,3000,1
11.326607934898927,4,6,0,1,0,0,2580,1
12.588613659630019,3,6,0,2,0,0,3000,1
12.588613659630019,3,6,0,1,0,0,3000,1
11.344518647594766,3,6,0,2,0,0,2580,1
11.802987203768778,1,3,0,1,0,0,2580,0
11.363276304750233,3,3,0,1,0,0,2580,1
14.83358176479107,4,1,0,3,0,0,2580,0
12.464587201678082,3,6,0,1,0,0,2580,1
12.464587201678082,3,6,0,1,0,0,2580,1
10.087931854711062,3,1,0,1,0,0,2580,1
15.235167400487573,5,1,0,4,0,1,2220,1
11.407576060361786,1,5,0,1,1,0,2580,1
13.206706364071684,5,6,0,10,0,0,3000,1
12.16369214550422,3,6,0,1,0,0,2580,1
13.883730730996652,3,6,0,1,0,0,2580,1
10.591647316585027,4,6,0,2,0,0,2580,1
12.794972579407254,3,6,0,10,0,1,2340,1
9.61587214452889,4,6,0,1,0,0,2220,1
9.61587214452889,4,6,0,1,0,0,2220,0
12.778889486307634,3,6,0,2,0,0,2580,1
10.498222246109226,4,6,0,2,0,0,2220,1
11.564578194753137,1,6,0,1,0,0,2580,0
11.444657330797734,1,6,0,1,0,0,2580,0
11.365480584263572,3,6,0,1,0,0,2580,1
10.645448706505872,5,1,0,1,0,0,3000,1
11.402563574372348,1,6,0,1,0,0,2340,1
12.237576157539047,1,3,0,1,1,0,1980,0
11.448930795918299,2,6,0,1,0,0,2580,1
11.448930795918299,2,6,0,1,0,0,2580,0
12.963604429132907,5,6,0,10,0,1,3000,1
11.484536278461452,3,6,0,1,0,0,2580,1
11.233224789593368,4,6,0,1,0,0,2580,1
11.233224789593368,4,6,0,1,0,0,2580,1
14.863531411147399,5,6,0,2,0,0,3000,1
14.863531411147399,5,6,0,2,0,0,3000,1
9.798182590890704,3,6,0,5,0,0,2220,1
10.622570475119794,3,6,0,1,0,0,2760,1
11.703719363239182,5,6,0,2,0,1,3000,0
11.332613886815139,1,6,0,1,0,0,2340,0
11.282266241614355,1,6,0,1,0,0,2580,1
10.596659732783579,3,6,0,1,0,0,2580,1
10.792427642387484,1,6,0,1,1,0,2580,1
10.792427642387484,1,6,0,1,1,0,2580,1
11.782960235741939,3,6,0,10,0,1,2220,0
12.223426197857627,5,6,0,3,0,1,2640,1
11.379531205799626,1,6,0,1,0,0,3000,1
11.379531205799626,1,6,0,1,0,0,3000,0
10.534785924769006,3,6,0,1,0,0,2580,1
11.715057818961629,1,6,0,1,0,1,2220,0
12.32873708107804,1,6,0,1,1,0,2520,0
11.401446268304225,3,6,0,1,0,0,2160,1
11.87965667474488,3,6,0,1,0,1,2220,0
13.123914174296983,3,6,0,1,0,1,2640,1
13.123914174296983,3,6,0,1,0,1,1920,0
11.452548937375877,3,6,0,4,0,0,2520,0
11.398647529267592,3,6,0,1,0,1,2580,1
11.398647529267592,3,6,0,1,0,1,2580,1
11.119897691565697,3,6,0,1,1,1,2580,1
11.119897691565697,3,6,0,1,1,1,2220,0
11.332613886815139,3,6,0,1,1,1,2160,0
10.70551155928146,1,6,0,1,0,0,2340,1
11.065872444101304,3,6,0,1,0,0,1800,1
11.59451466851004,1,6,0,1,0,0,2340,0
10.943781931879723,1,6,0,1,0,0,2340,1
10.792427642387484,2,6,0,1,0,0,2160,0
11.72893160545957,2,6,0,1,0,0,2700,1
11.339773736496767,1,6,0,1,0,1,2220,0
12.224015701758056,1,6,0,1,0,0,2520,0
11.636920278634463,3,6,0,1,0,0,2520,1
11.636920278634463,3,6,0,1,0,0,2520,1
10.947309210188068,3,2,0,1,0,0,2520,1
10.947309210188068,3,2,0,1,0,0,2520,1
11.338583982516495,1,3,0,1,0,0,2340,1
11.338583982516495,1,3,0,1,0,0,2280,1
11.661354090741,1,3,0,1,0,0,2400,0
12.172003838488783,1,3,0,1,0,0,2880,1
12.172003838488783,1,3,0,1,0,0,2520,1
10.916015307290108,1,3,0,1,0,0,2520,0
10.87806606028079,1,6,0,1,0,0,2520,1
10.87806606028079,1,6,0,1,0,0,2520,0
11.243751064074187,1,3,0,1,0,0,2520,1
11.243751064074187,1,3,0,1,0,0,2520,0
10.766398604507042,1,3,0,1,0,0,2520,1
10.766398604507042,1,3,0,1,0,0,2340,0
10.631543277584262,1,3,0,1,0,0,2160,1
11.853681370708943,1,3,0,1,0,0,2340,0
11.799989846690362,4,6,0,15,0,0,1980,1
12.157307731041966,3,2,0,3,0,0,2520,1
11.649473552790798,3,2,0,1,0,0,2520,1
11.649473552790798,3,2,0,1,0,0,2520,1
12.232232473915767,4,3,0,3,0,0,2520,1
10.268165387743457,3,2,0,1,0,1,1800,1
10.268165387743457,3,2,0,1,0,1,1800,1
11.472113887062386,1,6,0,4,0,0,2520,1
11.472113887062386,1,6,0,4,0,0,2520,1
11.017004873924424,1,6,0,1,1,0,2280,0
9.798182590890704,2,6,0,1,0,0,2520,1
11.61164799788787,1,2,0,1,0,0,2520,1
11.289794413577894,2,6,0,1,0,0,2340,1
11.127277689932466,1,6,0,1,1,0,2520,1
11.127277689932466,1,6,0,1,1,0,2520,0
11.711784520403112,3,3,0,1,0,0,2340,1
11.711784520403112,3,3,0,1,0,0,2520,1
12.740285640185176,4,6,0,5,0,1,2520,1
11.780667550692455,1,6,1,3,0,0,2160,0
11.44999631476691,3,6,0,1,0,0,2520,1
11.44999631476691,3,6,0,1,0,0,2520,1
12.133507329024972,3,3,0,1,0,0,2340,0
11.407576060361786,3,6,0,1,0,0,3000,1
11.415268533697434,1,3,0,1,1,0,1980,1
11.845468564058965,3,1,0,3,0,0,2520,1
12.723231174056794,1,1,0,2,0,1,2520,1
11.64729026021829,1,1,0,1,0,0,2520,1
11.604966671133976,3,1,0,1,0,0,2340,1
11.59966263770264,3,1,0,8,0,1,2880,1
11.428467189677395,1,3,0,3,0,0,2520,1
11.428467189677395,1,3,0,3,0,0,2340,1
10.5200506209133,1,6,0,1,0,0,2520,1
10.5200506209133,1,6,0,1,0,0,2520,1
12.566962195526365,3,3,0,1,0,0,2520,1
11.153403615295403,1,3,0,1,0,1,2400,1
11.263194068746921,3,3,0,1,0,0,2520,1
10.847412906506923,1,3,0,3,0,0,2520,1
10.653038695742612,3,3,0,3,0,0,2520,1
14.198151157488715,5,2,0,1,0,1,2520,1
14.198151157488715,5,2,0,1,0,1,2520,1
11.261266691695104,3,2,0,1,0,0,2520,1
11.39471608844349,1,2,0,2,0,1,2340,1
11.701899842594283,1,6,0,1,0,0,2280,0
11.038126355768453,1,6,0,1,1,0,3000,1
9.332646496360152,1,6,0,1,0,0,2160,0
11.082157933374816,1,6,0,1,1,0,1800,0
11.369066641827967,3,6,0,1,0,1,2580,0
11.082157933374816,1,6,0,1,1,0,1800,1
11.561725152903833,3,6,0,1,0,0,2160,1
11.050905878263567,1,6,0,1,1,0,2880,1
11.050905878263567,1,6,0,1,1,0,2520,0
12.484843884164489,1,6,0,1,1,0,2400,0
11.51293546492023,1,6,0,30,0,0,2220,1
11.141876276228,1,6,0,1,1,0,1800,1
12.472739180407409,4,6,0,5,0,1,2520,1
10.855840167555305,3,6,0,1,0,0,1980,0
11.758425243113374,1,6,0,1,0,0,1980,1
11.758425243113374,1,6,0,1,0,0,1980,0
10.830738006646618,3,6,0,1,0,0,2340,1
10.830738006646618,3,6,0,1,0,0,2340,0
11.313022252695275,3,6,0,1,0,1,2640,1
13.0922154616695,3,6,0,1,0,1,1920,1
14.07718304474721,5,6,0,30,0,1,2880,1
14.07718304474721,5,6,0,35,0,1,2880,1
11.427378469795439,1,6,0,1,0,0,2220,1
11.427378469795439,1,6,0,1,0,0,2220,1
10.835671318412196,1,6,0,1,0,0,2580,1
12.090106084085123,1,6,0,7,0,0,2160,1
11.004347313744717,2,5,0,1,0,0,2160,1
12.814345255412016,1,6,0,1,0,1,3000,1
10.891186902297498,1,6,0,7,0,1,1800,1
12.283732516501916,1,6,0,8,0,1,3000,1
12.328294703023394,4,1,0,7,0,0,2880,1
11.13824656087758,3,5,0,1,0,0,2580,1
11.822620954414864,4,6,0,15,0,0,2580,0
13.672391637237133,4,6,0,8,0,0,2580,1
13.672391637237133,4,6,0,8,0,0,2580,1
9.027738775974909,3,2,0,2,0,1,2580,1
11.19822841866684,1,5,0,1,0,0,2220,0
13.565061326721016,3,6,0,1,0,0,2580,1
11.476842224797148,1,6,0,1,0,0,2580,1
11.476842224797148,1,6,0,1,0,0,2580,1
11.112462823634855,1,6,0,1,0,0,2220,1
11.136790977732414,4,1,0,1,1,0,2580,1
12.031725210748633,5,1,0,1,0,0,2580,1
11.1154434073529,1,6,0,1,0,1,3000,1
11.751950239425476,3,6,0,1,0,0,2580,0
12.231988899409993,1,6,0,1,0,0,2580,0
12.231988899409993,1,6,0,1,0,0,2580,1
11.874306318725717,1,3,0,1,0,0,2580,1
11.650955473631058,3,2,0,2,0,1,2580,1
12.636038477900623,3,1,0,1,0,1,2220,1
11.298506245754995,1,5,0,1,0,0,2220,1
13.133305295680074,3,1,0,1,0,0,2580,0
13.133305295680074,3,1,0,1,0,0,2580,1
13.46524502976628,1,1,0,3,0,0,2220,0
12.344533742172285,1,1,0,10,0,1,2880,1
11.283902161743626,1,3,0,1,0,0,2580,0
11.226589153242802,3,3,0,1,0,0,2220,1
12.17252103261878,3,1,0,4,0,1,3000,0
12.17252103261878,3,1,0,4,0,1,3000,1
12.347685048659327,4,1,0,3,0,1,3000,1
12.978033317047784,5,1,0,3,0,1,2880,1
11.060384472475045,5,6,0,1,0,0,3000,1
11.544918196006401,1,6,0,1,0,0,2580,0
10.740756721857226,1,2,0,1,0,0,2160,0
10.904137815028022,3,1,0,1,0,0,2520,1
11.38049061378148,1,6,0,1,0,0,2220,0
12.821260987319457,4,6,0,5,0,0,3000,0
12.508031074119511,2,6,0,5,0,1,2520,1
12.508031074119511,2,6,0,5,0,1,2520,1
12.226860081860359,3,6,0,1,0,1,3360,1
