target_file,rep,source_tag,source_file,source_n,target_n,slice,level,assignment,delta,rho,m_gamma,m_omega,dgamma_norm,domega_norm,KL,true_ite_sd,true_ite_mean,pehe_tl,bias_tl,pehe_target,bias_target,pehe_source,bias_source,cita
target_n50_effect_L1.00_biased.csv,30,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.676391165622052,1.2421027767718207,1.3344123961693504,0.3494017970502008,7.4226826224599565,1.4751129996716608,1.6134245048946467,0.1843685758053888,0.2783341207901237
target_n50_effect_L1.00_biased.csv,31,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1404845406661597,1.9049969754367655,1.0495522975237785,-0.12490509368475133,2.311059293138417,0.4235240378231222,1.2837588505101385,0.20106138370935267,0.2932921005469128
target_n50_effect_L1.00_biased.csv,32,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1998883543030003,1.6569358051581773,0.9668104068823355,-0.35512458689645854,17.55710403795285,-0.8163528383536729,1.2657652019947234,-0.1833182514472398,0.32514736300102265
target_n50_effect_L1.00_biased.csv,33,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8207173719931062,1.7934324286927472,1.1813370631393272,0.24082259907824888,6.79124466865552,1.651547477389406,1.4460628597505376,-0.06027610525982485,0.38550200831683523
target_n50_effect_L1.00_biased.csv,34,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.509829596789722,1.3104763429908886,0.7470656307274313,0.3162291843147145,5.002730355011468,1.6056599218101368,0.8424933097605496,0.24935682599257092,0.2721306104515023
target_n50_effect_L1.00_biased.csv,35,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.1430546326954034,1.8190451938545358,1.4440771995002462,0.3210905712211478,9.291272006067933,1.3939970653617728,1.56038969423319,0.4647155922019828,0.3275727876922791
target_n50_effect_L1.00_biased.csv,36,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9439818307936099,1.4393817157826183,0.9809350787229829,0.3990417747416737,5.587130179898784,1.6029104022898915,0.9758329861563081,0.25669813441422007,0.30026407437443337
target_n50_effect_L1.00_biased.csv,37,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.708153764872176,1.9965017368502285,1.2051460646622467,0.3756370017819737,3.1461843487763783,0.8160821864896153,1.3353310016724131,-0.044448547572579544,0.31557669878801736
target_n50_effect_L1.00_biased.csv,38,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9370532308292432,1.5555426133963306,1.4546717640090896,0.6432002531197827,8.280810843370823,2.2887426363137524,1.3448869754901818,0.2723920093682568,0.2815287886869767
target_n50_effect_L1.00_biased.csv,39,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5412999048765768,1.2128272085933043,1.6103709957833978,0.30575525467116105,14.097012189050458,-0.7584743827132536,2.0868968430195753,0.30145084564406144,0.37982647154950977
target_n50_effect_L1.00_biased.csv,40,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.029958242552429,1.4709658222752828,1.3752503518833334,0.33862976259410194,2.919225169648815,-0.3964061337071676,1.4420457286552124,0.17497698492228797,0.2898918613964479
target_n50_effect_L1.00_biased.csv,41,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.244675681709714,1.5389024096425796,1.428314243032578,0.19825553122198336,3.8729272497539413,0.9455381554666733,1.6789618938553246,0.08030914488470309,0.42459308387014394
target_n50_effect_L1.00_biased.csv,42,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2584065619039295,1.658540144644328,0.5717590283919375,0.1304415314573566,4.306937969872685,0.8998437970060627,0.7170404354372261,0.022696241654805327,0.28504722867409044
target_n50_effect_L1.00_biased.csv,43,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.605472586402186,1.6134252534115066,1.059055941100599,0.25219762466313944,6.206183584296817,-0.4653894887172927,1.116314236698294,0.04626214645269022,0.32200723312614277
target_n50_effect_L1.00_biased.csv,44,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.406810681443582,1.7713058106696282,0.8553418122030932,0.20573722197655098,11.122380572790878,-1.6264055334126626,1.264294931205319,0.22907399012688057,0.3147300528951305
target_n50_effect_L1.00_biased.csv,45,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9124698228737713,1.2436718292434967,1.0841313121412066,0.0867770366470062,2.8095301944483664,0.9633143596450531,1.2594182073788274,0.312159483889743,0.27000225782197484
target_n50_effect_L1.00_biased.csv,46,source_n5000,source_n5000.csv,5000,50,effect,1.0,biased,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.053906964364521,1.9679339255454011,1.5132102744129898,-0.2164190138937898,24.217291570629644,-1.9693176878863938,2.001370230842114,-0.08795181170720534,0.3327900617757456
