target_file,rep,source_tag,source_file,source_n,target_n,slice,level,assignment,delta,rho,m_gamma,m_omega,dgamma_norm,domega_norm,KL,true_ite_sd,true_ite_mean,pehe_tl,bias_tl,pehe_target,bias_target,pehe_source,bias_source,cita
target_n500_effect_L1.00_randomized.csv,50,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9606795336039333,1.7263881905179015,1.5868671244161823,-0.0725441916089049,1.0542272114562947,-0.460029576550006,1.830832226338111,-0.03525338007020862,0.16291627215863214
target_n500_effect_L1.00_randomized.csv,51,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8600755442147052,1.5919392825031995,1.4256997749752387,-0.03823406704909793,0.6944212835937661,0.06585853091232785,1.7178289495054697,-0.01583869465835086,0.27540725396870896
target_n500_effect_L1.00_randomized.csv,52,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9509341070707515,1.588816026187512,1.6944545151773462,-0.0706438812976804,1.2127687260272428,0.04813220169487331,1.9883264270716965,0.007814904713061788,0.19307233173146468
target_n500_effect_L1.00_randomized.csv,53,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9932134650763726,1.6310463687743257,1.5447851137986914,-0.0508857509459566,1.5443469536196917,-0.06682355612173785,1.964947129635313,0.08914618283852827,0.17046583693485814
target_n500_effect_L1.00_randomized.csv,54,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0638476694355936,1.5527300540509223,1.6626487217176396,0.1547065075335503,1.3797283889894123,0.05936661323881154,2.16319672126231,0.03838255962705617,0.17327006696381836
target_n500_effect_L1.00_randomized.csv,55,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8820554902871682,1.6802716471415082,1.6856436615603294,-0.02797987239175237,1.0089469462249265,0.015901543929048412,2.04954020762046,-0.06484153048806585,0.15741898495037132
target_n500_effect_L1.00_randomized.csv,56,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.010251630621211,1.517733998189382,1.414640039069505,-0.10320479382079073,1.016173253016748,0.11952679645020536,1.8329013936295984,-0.012603587994985066,0.16023624889223353
target_n500_effect_L1.00_randomized.csv,57,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0364415257662856,1.6174479722295907,1.4896301944384127,-0.19069969647275475,0.9185573800028674,-0.0013793706213143242,1.8048602391175326,0.0028051138604971992,0.22292068770003132
target_n500_effect_L1.00_randomized.csv,58,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7371395128595877,1.7587936079067203,1.2422995468624443,-0.03573919887962074,1.0196580182963082,-0.3718717252773258,1.7215594577122948,-0.02258516903342933,0.17104335412657867
target_n500_effect_L1.00_randomized.csv,59,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8858615328982948,1.6420032621563327,1.4466136001753862,-0.06970664274104954,1.0268932595903015,-0.019322478884543193,1.710093136372057,0.06193510282627224,0.17182555748809236
target_n500_effect_L1.00_randomized.csv,60,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.086042043373369,1.5511064672514006,1.4906883567371911,-0.024740948681454267,0.838498048534109,-0.019942059521298017,1.9848707555094085,0.12543939113177816,0.17501624250776107
target_n500_effect_L1.00_randomized.csv,61,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9046580141392206,1.6819275766789001,1.631466338737081,0.09200964866289674,0.819617813506117,-0.050922885554937736,1.867142044240321,-0.03953863682141723,0.16178657856785825
target_n500_effect_L1.00_randomized.csv,62,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9302461559911162,1.6211282500220265,1.280385855442531,0.1444208136605296,1.2144613315007415,0.6393872014092479,1.666586084609072,0.010166715721992015,0.22391859863222377
target_n500_effect_L1.00_randomized.csv,63,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0187270190359485,1.6063932104355862,1.5547137280305179,-0.0193039102799466,1.2332047003247224,0.16923881337575408,1.9025886788792612,-0.030674092317300117,0.1809055691641581
target_n500_effect_L1.00_randomized.csv,64,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0253061401012644,1.7056323818546468,1.4141125064628763,0.17791158634603677,1.0409705729101237,0.038646287502652976,1.869131600691151,0.007910317959195945,0.2515881311201712
target_n500_effect_L1.00_randomized.csv,65,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0316470889811518,1.5505279975071253,1.2442411869485723,-0.08797175456431527,0.7680165302007949,-0.06518525649455209,1.630249367036367,-0.023767061723739102,0.15569262896194086
target_n500_effect_L1.00_randomized.csv,66,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8832741629661065,1.6122609562401244,1.3663817742708888,-0.11000754303974603,1.3703018293901736,0.1521591954703858,1.825825291274997,0.10970328383403327,0.16693907294516355
target_n500_effect_L1.00_randomized.csv,67,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.8791653127593058,1.5454654013278053,1.3865438144521063,-0.010176948225693483,1.1625725786619996,-0.05225699297209241,1.94430179853688,0.10337502607087634,0.20116083879631164
target_n500_effect_L1.00_randomized.csv,68,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9684837001605833,1.4999248649235846,1.3467229892549932,-0.02201422706805478,1.1434423974986054,0.11722866042889346,1.8176246994087477,0.04768184169567813,0.18800861969054758
target_n500_effect_L1.00_randomized.csv,69,source_n1000,source_n1000.csv,1000,500,effect,1.0,randomized,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9918979369810885,1.5908163393013128,1.3040086803549789,-0.07638808135911312,0.9223312452490032,-0.1985219324104437,1.6270204066913803,0.04002396221235904,0.19455948328117156
