target_file,rep,source_tag,source_file,source_n,target_n,slice,level,assignment,delta,rho,m_gamma,m_omega,dgamma_norm,domega_norm,KL,true_ite_sd,true_ite_mean,pehe_tl,bias_tl,pehe_target,bias_target,pehe_source,bias_source,cita
target_n100_effect_L0.00_randomized.csv,70,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.582226666863963,1.7296218168486086,0.49943510672200864,0.07171482923140848,1.4519790730455344,-0.326571274970862,0.5504418528348701,-0.057366539214941614,0.21227896669924293
target_n100_effect_L0.00_randomized.csv,71,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276250104792768,1.644837018732048,0.510047267835998,-0.24361848521611784,0.8738641687926044,-0.11913752246282194,0.4689474685449635,0.0911730558834305,0.19817745305104373
target_n100_effect_L0.00_randomized.csv,72,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.575470770971642,1.666834406807248,0.7830592389798029,-0.27112596507293407,3.3874027518675907,-0.9508855270884675,0.752377136715327,-0.11949985499602978,0.15659829097945507
target_n100_effect_L0.00_randomized.csv,73,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.362505468161083,1.5377586854142578,0.6747977710162038,0.06491317623430182,1.6274631220751963,0.3187520729857056,0.5772524274391444,-0.06844685203260492,0.20050971213366683
target_n100_effect_L0.00_randomized.csv,74,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5034928610955227,1.6957755606228166,1.0568373075160697,-0.11670451570094165,1.6327313968756376,-0.4736795942837053,1.0972152991866064,0.15862960409581128,0.2424499778665847
target_n100_effect_L0.00_randomized.csv,75,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6004397323382713,1.614531073919919,0.6181622427804145,0.19381329024634075,2.759177975691117,0.34878441298803997,0.6081070365142399,0.06706925834021282,0.18958994837325205
target_n100_effect_L0.00_randomized.csv,76,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3433446264699678,1.4475591053702135,0.6214640419770934,-0.15544544360416124,1.7925346915065683,0.14153803684932997,0.5956118963107817,-0.02602254054324815,0.1790633725625954
target_n100_effect_L0.00_randomized.csv,77,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6602114766911562,1.4383268066995467,0.7563546281659369,0.05628243001767741,1.9904657227468368,0.22786763223477946,0.7661530340876116,0.019070058191505534,0.21970163785131477
target_n100_effect_L0.00_randomized.csv,78,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7436169139357627,1.5577551614040805,0.8649459569241159,0.36938078296237453,1.9125370132972987,0.3387792814975308,0.6490821530793621,-0.02785437214321629,0.25652624555252584
target_n100_effect_L0.00_randomized.csv,79,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8200082789239027,1.7628214630553956,1.0491387017114204,0.1607614484359985,2.2441185995094894,0.5315568175842529,0.850028796841869,-0.03539624542691655,0.250425742111665
target_n100_effect_L0.00_randomized.csv,80,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378353121520168,1.472105619202071,1.0105536855620525,-0.08118903327982974,1.8266709273472426,-0.1644664971927936,0.9698219299554302,-0.04506778408091616,0.14052433643108245
target_n100_effect_L0.00_randomized.csv,81,source_n1000,source_n1000.csv,1000,100,effect,0.0,randomized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6248791274461283,1.769376587302176,1.0427174556271583,0.1619439607553801,2.0360732583837127,0.3632351642542204,0.9358989762710145,-0.12400395813652665,0.21112802056010743
