target_file,rep,source_tag,source_file,source_n,target_n,slice,level,assignment,delta,rho,m_gamma,m_omega,dgamma_norm,domega_norm,KL,true_ite_sd,true_ite_mean,pehe_tl,bias_tl,pehe_target,bias_target,pehe_source,bias_source,cita
target_n100_effect_L0.25_biased.csv,60,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.5391001096780228,1.5328279662958866,0.7112024665086553,0.4851018261082882,3.7348005106843516,1.23544634095509,0.3102916324958306,0.1434609960683102,0.26755000666164125
target_n100_effect_L0.25_biased.csv,61,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.594768840924865,1.2227465346726487,0.3209692827122527,0.017778353365986543,3.7503993539190903,1.3487640186873366,0.416418673152249,0.1492045685378005,0.29359696977561633
target_n100_effect_L0.25_biased.csv,62,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.8329858414093922,1.4008579423226428,0.3219128468759848,0.10404179789647339,4.392974190793354,0.9217421839438367,0.35535949985424975,0.17116795279607055,0.2832446290367037
target_n100_effect_L0.25_biased.csv,63,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.7023600304988036,1.702650014294362,0.21497228610766095,0.049443062411570704,1.8950294432302852,0.5648773275482895,0.2800840833807754,0.2250801883805038,0.2916788456264613
target_n100_effect_L0.25_biased.csv,64,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.5770785315879285,1.4103895412781504,0.36632050872002664,0.2175483716628286,3.013028558495676,0.9232915652892324,0.3570148826249591,0.23129153381797996,0.26185807477024503
target_n100_effect_L0.25_biased.csv,65,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.4730204349942737,1.3868526752733328,0.32646980634695216,-0.008537345721636003,2.8431119012046873,0.8205619518018625,0.41992428031913964,0.23044688145884495,0.27007643627535405
target_n100_effect_L0.25_biased.csv,66,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.3957741109629191,1.657154106988336,0.20768601447310142,-0.12760224331798686,2.9213442946287205,0.36267302046832905,0.17638044945419257,0.018853283033941848,0.24161188778394557
target_n100_effect_L0.25_biased.csv,67,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.6033976475419889,1.72379433103157,0.5015846285830294,0.5020071368639378,1.9964614092687862,0.6109989982073216,0.2361321437762731,0.10431481413291976,0.24927947427271424
target_n100_effect_L0.25_biased.csv,68,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.5315468018192355,1.700281700962239,0.21428936608954513,0.2403176213567917,2.0700712598054163,0.5699330951040451,0.2567612954943705,0.13282684338743134,0.2749812336239608
target_n100_effect_L0.25_biased.csv,69,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.7454479756282635,1.5104929002046539,0.3869271091284429,-0.006011346173281806,1.9096629110335253,0.6053894964933442,0.44629953324085414,0.2062860934019135,0.2732556152053793
target_n100_effect_L0.25_biased.csv,70,source_n5000,source_n5000.csv,5000,100,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.4674770492359037,1.7331070804974433,0.39258301245410543,0.4269447421649102,2.4963516635695626,0.5998563861468438,0.1868726135602326,0.14417339321166311,0.2161149831898862
