target_file,rep,source_tag,source_file,source_n,target_n,slice,level,assignment,delta,rho,m_gamma,m_omega,dgamma_norm,domega_norm,KL,true_ite_sd,true_ite_mean,pehe_tl,bias_tl,pehe_target,bias_target,pehe_source,bias_source,cita
target_n500_effect_L0.25_biased.csv,30,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.6254877960241882,1.5870910503487126,0.3303753301620734,0.28468159655527914,1.3691579697387826,0.39494255999522054,0.2843785752011761,0.17647282103495443,0.1899013925103233
target_n500_effect_L0.25_biased.csv,31,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.673271071609858,1.525869211132195,0.36185724767556304,0.27593819243225814,2.1122080735385977,0.6040703449896312,0.30327935692250446,0.1398325358084178,0.22572086109482237
target_n500_effect_L0.25_biased.csv,32,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.618150968345482,1.5081808264915686,0.43423269113253343,0.21326497238233277,1.674786477158788,0.6413011853034754,0.36459960756385207,0.12401893776014039,0.2269112777575883
target_n500_effect_L0.25_biased.csv,33,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.4919107341777493,1.4927859789006594,0.36859823662625246,-0.03617923318074978,1.252965745253569,0.17127854765726291,0.28377112380005065,0.13770718516184055,0.20230362952026026
target_n500_effect_L0.25_biased.csv,34,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.746600241572676,1.6020008697027743,0.419955562073715,0.3330641613488614,1.550008434078663,0.6479512081628263,0.3685945545449078,0.21753319363645907,0.23894272786775067
target_n500_effect_L0.25_biased.csv,35,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.568021850197739,1.6983221452450725,0.3867913139314019,0.25972953627348216,1.3168886303460303,0.48081007788419994,0.30640681016747984,0.1472632009768513,0.22437869470399294
target_n500_effect_L0.25_biased.csv,36,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.6155958817270342,1.6854018425732566,0.3434803910452359,0.34116609337034687,1.4023268210538582,0.304413869401841,0.27178635700523024,0.14424486400785907,0.24709302221251458
target_n500_effect_L0.25_biased.csv,37,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.5609472651910472,1.6511383526773662,0.2361900754965403,0.12821490831659133,1.3422139557640367,0.1821434027700215,0.29317284354845335,0.14180846281335646,0.214348060859764
target_n500_effect_L0.25_biased.csv,38,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.5573048967567098,1.6231322071385308,0.39868465082990595,0.38465335156203073,1.3428268807229682,0.2534256198573188,0.29159224374791176,0.138064883010395,0.2274242049039659
target_n500_effect_L0.25_biased.csv,39,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.6414656372788494,1.6473158875710914,0.24292357763959307,0.10424933040071038,1.62409824993133,0.6841357668631127,0.3033263530195221,0.133541794656997,0.18075348226130653
target_n500_effect_L0.25_biased.csv,40,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.618561612390676,1.5954370527203896,0.3195061682870467,0.24928354931513286,0.8221086612878254,0.2570940227572105,0.2970675636017259,0.16512477112452006,0.19362215844371355
target_n500_effect_L0.25_biased.csv,41,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.600807752148656,1.4564363311217265,0.26814246696008215,0.13555211320658156,0.8171642924577434,0.015771811158852067,0.31881645243636275,0.17464107766886183,0.2065932725414263
target_n500_effect_L0.25_biased.csv,42,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.6196251897506009,1.5985034577108286,0.29585117360696905,0.2662433512949087,0.9311723677323195,0.40316618759861966,0.2741665875257851,0.13282097656956693,0.19897607261005243
target_n500_effect_L0.25_biased.csv,43,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.665675966319531,1.575055743941156,0.3013052155092847,0.21332189869037466,1.1335804908988674,0.3759877426539977,0.2879939526018505,0.1500336868678649,0.21526005544126697
target_n500_effect_L0.25_biased.csv,44,source_n5000,source_n5000.csv,5000,500,effect,0.25,biased,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.606198245329247,1.5787966310312627,0.5448719462932891,0.472300762004626,1.5983837471330207,0.4366509855458858,0.31226887733007874,0.11781262762047073,0.19159655983085572
